comparison,scenario,controller,seed,remaining_uL,seconds,status,violations
optimized,missing,nominal,104882,155.4229,47.9601,completed,
optimized,known,nominal,104899,156.1575,48.0603,completed,
optimized,shifted,nominal,104916,157.1429,48.0073,completed,
optimized,missing,nominal,104933,151.9128,47.9367,completed,
optimized,known,nominal,104950,165.0046,47.8928,completed,
optimized,shifted,nominal,104967,627.7599,15.3869,violated,instrument-collision
optimized,missing,nominal,104984,128.5902,47.8041,completed,
optimized,known,nominal,105001,149.8816,47.8444,completed,
optimized,shifted,nominal,105018,640.0630,15.3890,violated,instrument-collision
optimized,missing,nominal,105035,153.9099,47.9719,completed,
optimized,known,nominal,105052,181.9022,47.6224,completed,
optimized,shifted,nominal,105069,135.7529,47.7748,completed,
optimized,missing,nominal,105086,113.0060,48.1449,completed,
optimized,known,nominal,105103,135.7623,48.0984,completed,
optimized,shifted,nominal,105120,177.2309,48.1797,completed,
optimized,missing,nominal,105137,154.1006,48.0833,completed,
optimized,known,nominal,105154,149.2762,48.0704,completed,
optimized,shifted,nominal,105171,748.6602,8.4844,violated,instrument-collision
optimized,missing,nominal,105188,140.2340,47.9776,completed,
optimized,known,nominal,105205,146.1456,47.8352,completed,
optimized,shifted,nominal,105222,141.2967,48.3527,completed,
optimized,missing,nominal,105239,141.7073,48.0176,completed,
optimized,known,nominal,105256,144.6887,47.9539,completed,
optimized,shifted,nominal,105273,627.8682,15.3829,violated,instrument-collision
optimized,missing,nominal,105290,124.7565,48.0055,completed,
optimized,known,nominal,105307,152.0354,47.7314,completed,
optimized,shifted,nominal,105324,149.0036,48.0951,completed,
optimized,missing,nominal,105341,145.0879,48.0500,completed,
optimized,known,nominal,105358,133.4607,47.9780,completed,
optimized,shifted,nominal,105375,113.2092,48.3634,completed,
optimized,missing,nominal,105392,150.2937,47.9159,completed,
optimized,known,nominal,105409,138.2915,48.0350,completed,
optimized,shifted,nominal,105426,153.8314,48.0743,completed,
optimized,missing,nominal,105443,127.2304,48.0210,completed,
optimized,known,nominal,105460,147.6656,47.9612,completed,
optimized,shifted,nominal,105477,150.6117,47.9459,completed,
optimized,missing,nominal,105494,179.4224,47.7179,completed,
optimized,known,nominal,105511,118.5765,47.9864,completed,
optimized,shifted,nominal,105528,565.0761,22.2822,violated,instrument-collision
optimized,missing,nominal,105545,154.9121,47.6449,completed,
optimized,known,nominal,105562,145.5281,47.8043,completed,
optimized,shifted,nominal,105579,130.7497,47.9827,completed,
optimized,missing,nominal,105596,126.7351,48.1988,completed,
optimized,known,nominal,105613,186.7588,47.8918,completed,
optimized,shifted,nominal,105630,163.4112,48.0989,completed,
optimized,missing,nominal,105647,128.6028,48.1726,completed,
optimized,known,nominal,105664,151.6344,48.3864,completed,
optimized,shifted,nominal,105681,544.6415,22.2864,violated,instrument-collision
optimized,missing,nominal,105698,116.7040,48.0330,completed,
optimized,known,nominal,105715,176.8207,47.6503,completed,
optimized,shifted,nominal,105732,151.4785,47.9705,completed,
optimized,missing,nominal,105749,196.4943,47.5949,completed,
optimized,known,nominal,105766,154.6570,48.0294,completed,
optimized,shifted,nominal,105783,146.8662,48.3947,completed,
optimized,missing,nominal,105800,184.5972,48.1924,completed,
optimized,known,nominal,105817,175.7639,48.0978,completed,
optimized,shifted,nominal,105834,336.1655,36.0843,violated,instrument-collision
optimized,missing,nominal,105851,124.7832,47.9040,completed,
optimized,known,nominal,105868,182.1831,47.8269,completed,
optimized,shifted,nominal,105885,164.9100,48.1097,completed,
optimized,missing,nominal,105902,159.2416,48.1047,completed,
optimized,known,nominal,105919,149.5341,48.0575,completed,
optimized,shifted,nominal,105936,130.5778,48.2287,completed,
optimized,missing,nominal,105953,166.8617,47.6706,completed,
optimized,known,nominal,105970,140.8935,47.9547,completed,
optimized,shifted,nominal,105987,165.2628,47.9796,completed,
optimized,missing,nominal,106004,189.9878,47.8729,completed,
optimized,known,nominal,106021,134.4563,48.0372,completed,
optimized,shifted,nominal,106038,137.4123,48.1354,completed,
optimized,missing,nominal,106055,117.2630,48.2701,completed,
optimized,known,nominal,106072,165.9647,47.9046,completed,
optimized,shifted,nominal,106089,162.1612,48.2447,completed,
optimized,missing,nominal,106106,182.4738,47.7960,completed,
optimized,known,nominal,106123,145.7595,47.9332,completed,
optimized,shifted,nominal,106140,116.4179,48.1055,completed,
optimized,missing,nominal,106157,144.8375,47.8283,completed,
optimized,known,nominal,106174,168.6069,47.7283,completed,
optimized,shifted,nominal,106191,150.1465,47.5989,completed,
optimized,missing,nominal,106208,149.6299,47.8450,completed,
optimized,known,nominal,106225,116.6946,47.9385,completed,
optimized,shifted,nominal,106242,144.0846,48.0860,completed,
optimized,missing,nominal,106259,161.4889,48.1678,completed,
optimized,known,nominal,106276,190.3276,47.8836,completed,
optimized,shifted,nominal,106293,172.4536,48.2330,completed,
optimized,missing,nominal,106310,149.2470,47.9688,completed,
optimized,known,nominal,106327,155.3336,47.7461,completed,
optimized,shifted,nominal,106344,319.3414,36.0859,violated,instrument-collision
optimized,missing,nominal,106361,127.9167,47.8175,completed,
optimized,known,nominal,106378,157.6581,48.0453,completed,
optimized,shifted,nominal,106395,862.8274,1.5874,violated,instrument-collision
optimized,missing,nominal,106412,165.6320,48.0038,completed,
optimized,known,nominal,106429,154.9990,47.8027,completed,
optimized,shifted,nominal,106446,650.8632,15.3860,violated,instrument-collision
optimized,missing,nominal,106463,129.4842,48.3439,completed,
optimized,known,nominal,106480,171.2953,47.8925,completed,
optimized,shifted,nominal,106497,139.9133,47.9479,completed,
optimized,missing,nominal,106514,139.2789,48.2339,completed,
optimized,known,nominal,106531,150.8077,47.9160,completed,
optimized,shifted,nominal,106548,852.9539,1.5844,violated,instrument-collision
optimized,missing,nominal,106565,167.8971,48.0324,completed,
optimized,known,nominal,106582,146.9176,48.1276,completed,
optimized,shifted,nominal,106599,133.0562,47.9340,completed,
optimized,missing,nominal,106616,141.5337,47.9622,completed,
optimized,known,nominal,106633,169.3311,48.0860,completed,
optimized,shifted,nominal,106650,163.5622,48.0282,completed,
optimized,missing,nominal,106667,162.1180,48.2829,completed,
optimized,known,nominal,106684,144.9928,48.1013,completed,
optimized,shifted,nominal,106701,140.6115,48.2417,completed,
optimized,missing,nominal,106718,144.9673,47.8577,completed,
optimized,known,nominal,106735,155.9988,48.2559,completed,
optimized,shifted,nominal,106752,339.9441,36.0874,violated,instrument-collision
optimized,missing,nominal,106769,136.0571,47.9868,completed,
optimized,known,nominal,106786,146.3644,47.4878,completed,
optimized,shifted,nominal,106803,178.0666,47.9265,completed,
optimized,missing,nominal,106820,109.9633,47.9660,completed,
optimized,known,nominal,106837,160.3898,48.2326,completed,
optimized,shifted,nominal,106854,132.9824,48.0570,completed,
optimized,missing,nominal,106871,156.1681,47.9634,completed,
optimized,known,nominal,106888,132.9664,47.9151,completed,
optimized,shifted,nominal,106905,138.6822,48.0318,completed,
optimized,missing,nominal,106922,122.9590,47.8468,completed,
optimized,known,nominal,106939,151.6215,47.7760,completed,
optimized,shifted,nominal,106956,132.4475,47.8926,completed,
optimized,missing,nominal,106973,181.0089,48.0530,completed,
optimized,known,nominal,106990,154.4126,48.0781,completed,
optimized,shifted,nominal,107007,533.2505,22.2846,violated,instrument-collision
optimized,missing,nominal,107024,133.0294,48.3777,completed,
optimized,known,nominal,107041,136.9349,48.1246,completed,
optimized,shifted,nominal,107058,304.5301,36.0850,violated,instrument-collision
optimized,missing,nominal,107075,163.3376,47.9264,completed,
optimized,known,nominal,107092,131.3463,48.0662,completed,
optimized,shifted,nominal,107109,142.1091,47.9248,completed,
optimized,missing,nominal,107126,146.7505,47.9978,completed,
optimized,known,nominal,107143,153.5489,48.0134,completed,
optimized,shifted,nominal,107160,146.7061,47.8296,completed,
optimized,missing,nominal,107177,132.2131,48.1613,completed,
optimized,known,nominal,107194,165.1082,47.8894,completed,
optimized,shifted,nominal,107211,151.8634,48.0422,completed,
optimized,missing,nominal,107228,185.7757,47.8672,completed,
optimized,known,nominal,107245,139.0039,47.9675,completed,
optimized,shifted,nominal,107262,159.1113,47.7500,completed,
optimized,missing,nominal,107279,150.8960,48.0229,completed,
optimized,known,nominal,107296,151.0601,48.2386,completed,
optimized,shifted,nominal,107313,132.7202,47.9311,completed,
optimized,missing,nominal,107330,126.8479,47.9556,completed,
optimized,known,nominal,107347,173.4029,47.8876,completed,
optimized,shifted,nominal,107364,833.9901,1.5823,violated,instrument-collision
optimized,missing,nominal,107381,159.6401,47.8956,completed,
optimized,known,nominal,107398,161.1420,48.0164,completed,
optimized,shifted,nominal,107415,332.3041,36.0911,violated,instrument-collision
optimized,missing,nominal,107432,188.0025,47.9407,completed,
optimized,known,nominal,107449,119.9525,47.9431,completed,
optimized,shifted,nominal,107466,133.8859,48.2911,completed,
optimized,missing,nominal,107483,161.6858,47.9751,completed,
optimized,known,nominal,107500,136.0323,48.4003,completed,
optimized,shifted,nominal,107517,151.6643,48.0874,completed,
optimized,missing,nominal,107534,151.1536,47.9850,completed,
optimized,known,nominal,107551,145.2820,47.9438,completed,
optimized,shifted,nominal,107568,856.1006,1.5802,violated,instrument-collision
optimized,missing,nominal,107585,143.7993,47.8932,completed,
optimized,known,nominal,107602,129.1183,48.0887,completed,
optimized,shifted,nominal,107619,168.7709,48.0849,completed,
optimized,missing,nominal,107636,140.1031,47.6839,completed,
optimized,known,nominal,107653,168.7727,48.1424,completed,
optimized,shifted,nominal,107670,136.8406,48.0608,completed,
optimized,missing,nominal,107687,147.8308,47.7970,completed,
optimized,known,nominal,107704,128.7109,47.9823,completed,
optimized,shifted,nominal,107721,149.3029,48.1571,completed,
optimized,missing,nominal,107738,156.0186,47.6651,completed,
optimized,known,nominal,107755,166.1868,47.8905,completed,
optimized,shifted,nominal,107772,129.2737,47.8193,completed,
optimized,missing,nominal,107789,198.7109,47.8898,completed,
optimized,known,nominal,107806,128.4801,48.1098,completed,
optimized,shifted,nominal,107823,149.3797,47.9354,completed,
optimized,missing,nominal,107840,156.4885,48.0800,completed,
optimized,known,nominal,107857,145.2956,48.1361,completed,
optimized,shifted,nominal,107874,141.4804,48.0151,completed,
optimized,missing,nominal,107891,143.8782,47.9323,completed,
optimized,known,nominal,107908,128.0400,47.9486,completed,
optimized,shifted,nominal,107925,139.2110,47.7262,completed,
optimized,missing,nominal,107942,140.1725,48.0593,completed,
optimized,known,nominal,107959,128.2724,47.9506,completed,
optimized,shifted,nominal,107976,153.8490,47.9098,completed,
optimized,missing,nominal,107993,101.1513,48.0245,completed,
optimized,known,nominal,108010,172.2026,47.9689,completed,
optimized,shifted,nominal,108027,125.0252,48.0715,completed,
optimized,missing,nominal,108044,190.4454,47.8729,completed,
optimized,known,nominal,108061,166.4854,48.1694,completed,
optimized,shifted,nominal,108078,825.3246,1.5800,violated,instrument-collision
optimized,missing,nominal,108095,147.3201,47.7941,completed,
optimized,known,nominal,108112,136.6824,47.9452,completed,
optimized,shifted,nominal,108129,165.3022,47.9374,completed,
optimized,missing,nominal,108146,165.6199,48.1848,completed,
optimized,known,nominal,108163,128.2642,48.2317,completed,
optimized,shifted,nominal,108180,184.7254,48.0928,completed,
optimized,missing,nominal,108197,181.5540,48.0908,completed,
optimized,known,nominal,108214,144.8409,47.8701,completed,
optimized,shifted,nominal,108231,156.1191,48.0554,completed,
optimized,missing,nominal,108248,133.0784,48.1991,completed,
optimized,known,nominal,108265,131.9424,48.0526,completed,
optimized,shifted,nominal,108282,190.7818,47.8955,completed,
optimized,missing,nominal,108299,170.6999,48.0163,completed,
optimized,known,nominal,108316,151.2312,47.8800,completed,
optimized,shifted,nominal,108333,145.2427,48.1546,completed,
optimized,missing,nominal,108350,138.0803,47.9196,completed,
optimized,known,nominal,108367,169.2108,48.2064,completed,
optimized,shifted,nominal,108384,189.2819,42.9852,violated,instrument-collision
optimized,missing,nominal,108401,152.8786,48.1081,completed,
optimized,known,nominal,108418,149.6833,47.8947,completed,
optimized,shifted,nominal,108435,150.0016,48.0478,completed,
optimized,missing,nominal,108452,161.9068,47.8291,completed,
optimized,known,nominal,108469,141.8960,48.2160,completed,
optimized,shifted,nominal,108486,139.8323,47.5559,completed,
optimized,missing,nominal,108503,166.4519,47.7011,completed,
optimized,known,nominal,108520,131.3287,47.9593,completed,
optimized,shifted,nominal,108537,550.1396,22.2891,violated,instrument-collision
optimized,missing,nominal,108554,185.0259,47.9201,completed,
optimized,known,nominal,108571,128.7165,47.8607,completed,
optimized,shifted,nominal,108588,469.6343,29.1832,violated,instrument-collision
optimized,missing,nominal,108605,153.2252,48.1820,completed,
optimized,known,nominal,108622,120.0917,47.9968,completed,
optimized,shifted,nominal,108639,146.4710,48.1079,completed,
optimized,missing,nominal,108656,153.3048,48.1224,completed,
optimized,known,nominal,108673,147.6648,47.7048,completed,
optimized,shifted,nominal,108690,130.5055,48.2338,completed,
baseline,known,estimate,100003,136.3801,47.5161,completed,
baseline,shifted,estimate,100020,138.7582,47.8866,completed,
baseline,missing,estimate,100037,136.1033,48.3596,completed,
baseline,known,estimate,100054,133.5140,48.0598,completed,
baseline,shifted,estimate,100071,138.6915,48.5932,completed,
baseline,missing,estimate,100088,139.2517,48.7971,completed,
baseline,known,estimate,100105,108.8475,47.4015,completed,
baseline,shifted,estimate,100122,595.7503,17.9168,violated,instrument-collision
baseline,missing,estimate,100139,129.2184,51.8229,completed,
baseline,known,estimate,100156,140.8044,48.4962,completed,
baseline,shifted,estimate,100173,139.7042,47.1729,completed,
baseline,missing,estimate,100190,129.4072,48.2533,completed,
baseline,known,estimate,100207,140.1665,48.7945,completed,
baseline,shifted,estimate,100224,132.9175,48.7975,completed,
baseline,missing,estimate,100241,143.2251,48.7656,completed,
baseline,known,estimate,100258,138.5977,48.7937,completed,
baseline,shifted,estimate,100275,136.7595,48.7986,completed,
baseline,missing,estimate,100292,157.2218,49.1460,violated,pellet-envelope
baseline,known,estimate,100309,129.7924,48.4293,completed,
baseline,shifted,estimate,100326,121.0764,48.7946,completed,
baseline,missing,estimate,100343,140.8625,48.6832,completed,
baseline,known,estimate,100360,125.0793,48.1228,completed,
baseline,shifted,estimate,100377,122.8193,47.6719,completed,
baseline,missing,estimate,100394,130.3204,48.5295,completed,
baseline,known,estimate,100411,126.7306,48.0318,completed,
baseline,shifted,estimate,100428,130.6354,48.7997,completed,
baseline,missing,estimate,100445,141.2637,50.8714,completed,
baseline,known,estimate,100462,117.6429,48.7963,completed,
baseline,shifted,estimate,100479,125.4242,48.7198,completed,
baseline,missing,estimate,100496,140.8688,50.9560,completed,
baseline,known,estimate,100513,135.7973,48.7983,completed,
baseline,shifted,estimate,100530,141.9718,47.6559,completed,
baseline,missing,estimate,100547,148.9116,47.9882,completed,
baseline,known,estimate,100564,127.6114,48.7919,completed,
baseline,shifted,estimate,100581,134.5427,47.9917,completed,
baseline,missing,estimate,100598,184.1167,49.1316,violated,pellet-envelope
baseline,known,estimate,100615,147.8574,48.2965,completed,
baseline,shifted,estimate,100632,119.1303,48.1731,completed,
baseline,missing,estimate,100649,116.7827,47.8540,completed,
baseline,known,estimate,100666,144.8223,48.7884,completed,
baseline,shifted,estimate,100683,119.4088,47.6277,completed,
baseline,missing,estimate,100700,160.7068,49.1522,violated,pellet-envelope
baseline,known,estimate,100717,143.4458,48.7892,completed,
baseline,shifted,estimate,100734,133.6587,48.0765,completed,
baseline,missing,estimate,100751,126.3653,48.1346,completed,
baseline,known,estimate,100768,147.9020,48.7900,completed,
baseline,shifted,estimate,100785,140.5005,48.3988,completed,
baseline,missing,estimate,100802,143.6446,48.7992,completed,
baseline,known,estimate,100819,138.2057,47.7344,completed,
baseline,shifted,estimate,100836,148.8876,48.7976,completed,
baseline,missing,estimate,100853,121.3485,47.6138,completed,
baseline,known,estimate,100870,137.1537,48.5702,completed,
baseline,shifted,estimate,100887,144.6143,48.6371,completed,
baseline,missing,estimate,100904,137.3832,48.6967,completed,
baseline,known,estimate,100921,124.7516,47.7842,completed,
baseline,shifted,estimate,100938,144.2557,50.6605,completed,
baseline,missing,estimate,100955,133.2353,48.7338,completed,
baseline,known,estimate,100972,150.6439,51.6056,completed,
baseline,shifted,estimate,100989,133.4344,47.6467,completed,
baseline,missing,estimate,101006,154.3339,48.7982,completed,
baseline,known,estimate,101023,137.4236,50.9827,completed,
baseline,shifted,estimate,101040,153.0678,48.1490,completed,
baseline,missing,estimate,101057,134.0748,47.8568,completed,
baseline,known,estimate,101074,129.4023,47.5639,completed,
baseline,shifted,estimate,101091,133.6498,51.5126,completed,
baseline,missing,estimate,101108,126.8608,48.0687,completed,
baseline,known,estimate,101125,132.9973,48.7682,completed,
baseline,shifted,estimate,101142,124.7253,48.2243,completed,
baseline,missing,estimate,101159,137.3444,48.5784,completed,
baseline,known,estimate,101176,147.9228,48.7897,completed,
baseline,shifted,estimate,101193,867.4713,2.2789,violated,instrument-collision
baseline,missing,estimate,101210,141.1724,50.9823,completed,
baseline,known,estimate,101227,134.6177,48.3014,completed,
baseline,shifted,estimate,101244,142.7122,48.7982,completed,
baseline,missing,estimate,101261,116.8754,48.1549,completed,
baseline,known,estimate,101278,130.2719,48.7058,completed,
baseline,shifted,estimate,101295,135.0718,47.4795,completed,
baseline,missing,estimate,101312,135.6179,48.4030,completed,
baseline,known,estimate,101329,139.5105,48.4507,completed,
baseline,shifted,estimate,101346,760.5686,10.0611,violated,instrument-collision
baseline,missing,estimate,101363,135.0773,47.9376,completed,
baseline,known,estimate,101380,131.6059,47.3688,completed,
baseline,shifted,estimate,101397,239.2423,41.3390,violated,instrument-collision
baseline,missing,estimate,101414,136.6493,47.3385,completed,
baseline,known,estimate,101431,131.0825,46.7169,completed,
baseline,shifted,estimate,101448,151.8322,48.7893,completed,
baseline,missing,estimate,101465,149.6759,48.8072,completed,
baseline,known,estimate,101482,140.5469,48.4883,completed,
baseline,shifted,estimate,101499,126.1497,47.7939,completed,
baseline,missing,estimate,101516,152.9862,48.7989,completed,
baseline,known,estimate,101533,119.0242,47.6584,completed,
baseline,shifted,estimate,101550,121.9470,50.8480,completed,
baseline,missing,estimate,101567,133.9444,48.3835,completed,
baseline,known,estimate,101584,136.2717,48.5636,completed,
baseline,shifted,estimate,101601,128.9005,48.1557,completed,
baseline,missing,estimate,101618,129.5756,47.8890,completed,
baseline,known,estimate,101635,118.8385,47.9364,completed,
baseline,shifted,estimate,101652,132.7543,48.0772,completed,
baseline,missing,estimate,101669,131.1323,48.2492,completed,
baseline,known,estimate,101686,125.2301,48.4676,completed,
baseline,shifted,estimate,101703,126.2416,48.7667,completed,
baseline,missing,estimate,101720,132.2772,48.7996,completed,
baseline,known,estimate,101737,151.5585,48.7954,completed,
baseline,shifted,estimate,101754,116.1965,48.3774,completed,
baseline,missing,estimate,101771,116.8598,48.8068,completed,
baseline,known,estimate,101788,133.3591,50.9089,completed,
baseline,shifted,estimate,101805,135.3275,47.6355,completed,
baseline,missing,estimate,101822,133.1529,47.3647,completed,
baseline,known,estimate,101839,117.2031,48.1564,completed,
baseline,shifted,estimate,101856,866.9355,2.2816,violated,instrument-collision
baseline,missing,estimate,101873,130.1150,48.3641,completed,
baseline,known,estimate,101890,133.6350,48.7673,completed,
baseline,shifted,estimate,101907,138.2790,48.4984,completed,
baseline,missing,estimate,101924,125.7083,48.0824,completed,
baseline,known,estimate,101941,131.2233,48.2373,completed,
baseline,shifted,estimate,101958,144.0332,49.1456,violated,pellet-envelope
baseline,missing,estimate,101975,128.4362,47.9451,completed,
baseline,known,estimate,101992,125.7312,48.3853,completed,
baseline,shifted,estimate,102009,156.3430,48.7899,completed,
baseline,missing,estimate,102026,122.6557,51.0163,completed,
baseline,known,estimate,102043,124.3537,48.5855,completed,
baseline,shifted,estimate,102060,724.2329,10.1014,violated,instrument-collision
baseline,missing,estimate,102077,140.8665,48.3773,completed,
baseline,known,estimate,102094,125.3878,51.1731,completed,
baseline,shifted,estimate,102111,115.2417,48.1307,completed,
baseline,missing,estimate,102128,145.5910,48.6883,completed,
baseline,known,estimate,102145,144.2800,51.0744,completed,
baseline,shifted,estimate,102162,127.6153,48.1766,completed,
baseline,missing,estimate,102179,129.5677,48.7977,completed,
baseline,known,estimate,102196,111.6857,47.3781,completed,
baseline,shifted,estimate,102213,138.8913,48.3294,completed,
baseline,missing,estimate,102230,141.5536,48.7895,completed,
baseline,known,estimate,102247,162.5080,48.2470,completed,
baseline,shifted,estimate,102264,126.9669,48.7974,completed,
baseline,missing,estimate,102281,150.3646,48.2052,completed,
baseline,known,estimate,102298,112.6206,48.4713,completed,
baseline,shifted,estimate,102315,125.2044,48.7580,completed,
baseline,missing,estimate,102332,141.9809,48.1269,completed,
baseline,known,estimate,102349,122.5178,48.7818,completed,
baseline,shifted,estimate,102366,133.5361,48.1264,completed,
baseline,missing,estimate,102383,132.8619,48.7965,completed,
baseline,known,estimate,102400,149.0870,48.4285,completed,
baseline,shifted,estimate,102417,131.1372,48.6329,completed,
baseline,missing,estimate,102434,112.9307,47.1249,completed,
baseline,known,estimate,102451,140.7704,47.5481,completed,
baseline,shifted,estimate,102468,146.9321,50.9571,completed,
baseline,missing,estimate,102485,133.1581,47.6003,completed,
baseline,known,estimate,102502,135.4075,48.7932,completed,
baseline,shifted,estimate,102519,144.8053,48.5862,completed,
baseline,missing,estimate,102536,133.9311,47.7141,completed,
baseline,known,estimate,102553,123.0509,48.7878,completed,
baseline,shifted,estimate,102570,141.7732,48.7955,completed,
baseline,missing,estimate,102587,134.3154,48.6852,completed,
baseline,known,estimate,102604,140.4704,48.7873,completed,
baseline,shifted,estimate,102621,152.5619,51.1509,completed,
baseline,missing,estimate,102638,126.2465,47.5569,completed,
baseline,known,estimate,102655,155.3791,48.7869,completed,
baseline,shifted,estimate,102672,123.4631,47.2680,completed,
baseline,missing,estimate,102689,131.1365,48.4550,completed,
baseline,known,estimate,102706,151.0206,48.7967,completed,
baseline,shifted,estimate,102723,128.7988,48.7946,completed,
baseline,missing,estimate,102740,132.9201,48.4014,completed,
baseline,known,estimate,102757,132.3065,48.7280,completed,
baseline,shifted,estimate,102774,145.1544,49.1522,violated,pellet-envelope
baseline,missing,estimate,102791,134.2959,47.9964,completed,
baseline,known,estimate,102808,125.0229,48.3420,completed,
baseline,shifted,estimate,102825,250.0285,41.3278,violated,instrument-collision
baseline,missing,estimate,102842,139.9948,50.8686,completed,
baseline,known,estimate,102859,128.2126,50.7218,completed,
baseline,shifted,estimate,102876,135.4381,48.3574,completed,
baseline,missing,estimate,102893,130.5910,48.0763,completed,
baseline,known,estimate,102910,135.2659,48.4299,completed,
baseline,shifted,estimate,102927,136.1165,48.7978,completed,
baseline,missing,estimate,102944,128.6009,48.4060,completed,
baseline,known,estimate,102961,136.8519,48.7918,completed,
baseline,shifted,estimate,102978,135.5482,48.7068,completed,
baseline,missing,estimate,102995,149.6103,48.7917,completed,
baseline,known,estimate,103012,138.5929,47.8807,completed,
baseline,shifted,estimate,103029,128.4587,47.9337,completed,
baseline,missing,estimate,103046,142.6832,48.7937,completed,
baseline,known,estimate,103063,127.1297,48.6186,completed,
baseline,shifted,estimate,103080,710.4911,10.1139,violated,instrument-collision
baseline,missing,estimate,103097,135.5225,47.8474,completed,
baseline,known,estimate,103114,139.4677,50.8124,completed,
baseline,shifted,estimate,103131,125.1087,48.7947,completed,
baseline,missing,estimate,103148,126.9132,48.3920,completed,
baseline,known,estimate,103165,130.8562,48.7947,completed,
baseline,shifted,estimate,103182,140.2957,48.6158,completed,
baseline,missing,estimate,103199,126.5770,50.7974,completed,
baseline,known,estimate,103216,133.9700,48.6849,completed,
baseline,shifted,estimate,103233,160.3100,48.7909,completed,
baseline,missing,estimate,103250,127.6756,48.3806,completed,
baseline,known,estimate,103267,139.5080,50.8026,completed,
baseline,shifted,estimate,103284,116.1979,48.3564,completed,
baseline,missing,estimate,103301,138.9172,47.9458,completed,
baseline,known,estimate,103318,153.6126,47.7722,completed,
baseline,shifted,estimate,103335,122.0486,48.7898,completed,
baseline,missing,estimate,103352,126.2133,48.6577,completed,
baseline,known,estimate,103369,124.6647,48.7937,completed,
baseline,shifted,estimate,103386,124.8351,47.1917,completed,
baseline,missing,estimate,103403,136.6619,48.4863,completed,
baseline,known,estimate,103420,134.1774,47.5017,completed,
baseline,shifted,estimate,103437,129.7948,47.9474,completed,
baseline,missing,estimate,103454,138.3794,48.4119,completed,
baseline,known,estimate,103471,122.2875,50.9801,completed,
baseline,shifted,estimate,103488,133.9156,48.4740,completed,
baseline,missing,estimate,103505,143.8217,47.8087,completed,
baseline,known,estimate,103522,151.2069,48.7967,completed,
baseline,shifted,estimate,103539,121.1458,47.0881,completed,
baseline,missing,estimate,103556,144.4619,47.6560,completed,
baseline,known,estimate,103573,167.6849,50.7988,completed,
baseline,shifted,estimate,103590,114.7405,50.9969,completed,
baseline,missing,estimate,103607,127.1883,47.5237,completed,
baseline,known,estimate,103624,112.9196,48.4981,completed,
baseline,shifted,estimate,103641,118.1417,47.5834,completed,
baseline,missing,estimate,103658,144.9635,51.8696,completed,
baseline,known,estimate,103675,148.3846,48.7923,completed,
baseline,shifted,estimate,103692,136.1606,48.2725,completed,
baseline,missing,estimate,103709,130.7685,47.9588,completed,
baseline,known,estimate,103726,123.2230,48.7176,completed,
baseline,shifted,estimate,103743,133.6885,48.6857,completed,
baseline,missing,estimate,103760,143.9133,48.0071,completed,
baseline,known,estimate,103777,118.0062,47.8925,completed,
baseline,shifted,estimate,103794,133.6239,47.6026,completed,
baseline,missing,estimate,103811,150.1483,51.7833,completed,
baseline,known,estimate,103828,128.9421,48.3506,completed,
baseline,shifted,estimate,103845,616.0658,17.9125,violated,instrument-collision
baseline,missing,estimate,103862,136.9144,47.9167,completed,
baseline,known,estimate,103879,154.5900,48.7947,completed,
baseline,shifted,estimate,103896,111.4400,48.0487,completed,
baseline,missing,estimate,103913,132.5525,51.5908,completed,
baseline,known,estimate,103930,152.5984,48.0367,completed,
baseline,shifted,estimate,103947,331.5564,33.5402,violated,instrument-collision
baseline,missing,estimate,103964,143.2696,47.9866,completed,
baseline,known,estimate,103981,138.6919,48.5913,completed,
baseline,shifted,estimate,103998,133.9855,48.7769,completed,
baseline,missing,estimate,104015,135.8500,48.7939,completed,
baseline,known,estimate,104032,156.5074,51.0074,completed,
baseline,shifted,estimate,104049,124.0183,48.0023,completed,
baseline,missing,estimate,104066,140.9943,50.7901,completed,
baseline,known,estimate,104083,130.1762,48.0472,completed,
baseline,shifted,estimate,104100,141.0960,48.2603,completed,
baseline,missing,estimate,104117,142.9655,51.1321,completed,
baseline,known,estimate,104134,126.5076,51.9592,completed,
baseline,shifted,estimate,104151,128.3661,47.4359,completed,
baseline,missing,estimate,104168,145.2420,49.1482,violated,pellet-envelope
baseline,known,estimate,104185,129.6438,50.7029,completed,
baseline,shifted,estimate,104202,132.2016,47.6884,completed,
baseline,missing,estimate,104219,143.5061,48.2364,completed,
baseline,known,estimate,104236,146.6450,48.2179,completed,
baseline,shifted,estimate,104253,135.5520,47.6242,completed,
baseline,missing,estimate,104270,127.9927,46.9593,completed,
baseline,known,estimate,104287,131.7848,48.5345,completed,
baseline,shifted,estimate,104304,151.8649,48.7880,completed,
baseline,missing,estimate,104321,136.5343,48.7964,completed,
baseline,known,estimate,104338,130.3754,48.2712,completed,
baseline,shifted,estimate,104355,145.1123,48.7935,completed,
baseline,missing,estimate,104372,121.2501,47.8330,completed,
baseline,known,estimate,104389,143.7454,48.7929,completed,
baseline,shifted,estimate,104406,118.4847,48.7973,completed,
baseline,missing,estimate,104423,139.0683,51.2697,completed,
baseline,known,estimate,104440,139.1496,47.8917,completed,
baseline,shifted,estimate,104457,113.6744,47.5477,completed,
baseline,missing,estimate,104474,128.8368,48.3466,completed,
baseline,known,estimate,104491,123.5002,48.3143,completed,
